"id","estado","setor","insight","total_acidentes"
7066,"MINAS GERAIS","OBRAS DE INFRAESTRUTURA","A análise dos acidentes de trabalho no setor de Obras de Infraestrutura em Minas Gerais revela que a maioria das lesões é caracterizada por contusões e esmagamentos superficiais, indicando que o risco mais comum está relacionado à manipulação de materiais e ferramentas. Além disso, há uma concentração de acidentes em Belo Horizonte e região, sugerindo um padrão geográfico e uma necessidade de atenção especializada na prevenção de lesões nessa área.",160
7226,"MINAS GERAIS","OUTRAS ATIVIDADES DE SERVICOS PESSOAIS","A análise dos acidentes de trabalho no setor ""OUTRAS ATIVIDADES DE SERVICOS PESSOAIS"" no estado de Minas Gerais revela que o maior risco é a lesão por colisões com veículos rodoviários (moto, automóvel, caminhonete), tanto para trabalhadores masculinos quanto femininos. Além disso, há um padrão de lesões superficiais e contusões nos membros superiores e inferiores, sugerindo a necessidade de reforço em medidas de segurança e prevenção de acidentes no local de trabalho.",24
7300,"MINAS GERAIS","PRODUCAO FLORESTAL","A análise dos acidentes de trabalho no setor de produção florestal em Minas Gerais revela que o maior risco é a lesão por corte, laceração ou ferimento causada pela utilização de máquinas e ferramentas manuais, especialmente serras e caldeiras. Além disso, a falta de atenção à segurança durante a operação de veículos motorizados rodoviários também constitui um grande risco para os trabalhadores.",36
7250,"MINAS GERAIS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS","A análise dos acidentes de trabalho no setor ""OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS"" em Minas Gerais revela um padrão preocupante de lesões relacionadas ao uso de máquinas e equipamentos, como britadores, motocicletas e faca, o que sugere um alto risco para os trabalhadores envolvidos nessas atividades. Além disso, a frequência de lesões nas pernas e pés é particularmente elevada, o que pode indicar uma falta de conscientização sobre a importância da segurança no trabalho.",7
7257,"MINAS GERAIS","PESCA E AQUICULTURA","A análise dos acidentes de trabalho no setor de PESCA E AQUICULTURA em Minas Gerais revela que o principal risco é a lesão das mãos e dedos, com um alto índice de lesões contusas e cortantes. Isso sugere uma falta de medidas de segurança adequadas para proteger os trabalhadores em contato direto com ferramentas e máquinas.",1
7258,"MINAS GERAIS","PESQUISA E DESENVOLVIMENTO CIENTIFICO","A análise dos acidentes de trabalho no setor de Pesquisa e Desenvolvimento Científico em Minas Gerais revela que o principal risco é a lesão imediata, com mais da metade das ocorrências relacionadas à superfície utilizada para sustentação de pessoas (chao) ou à presença de animais vivos. Além disso, a análise sugere que os acidentes são frequentemente causados por falhas na gestão de riscos e na implementação de medidas de segurança adequadas nos locais de trabalho.",4
7390,"MINAS GERAIS","SELECAO, AGENCIAMENTO E LOCACAO DE MAO DE OBRA","A análise dos acidentes de trabalho no setor ""SELECAO, AGENCIAMENTO E LOCACAO DE MAO DE OBRA"" em Minas Gerais indica que a maioria das lesões ocorrem por lesão imediata (45%) e são mais frequentes entre os trabalhadores masculinos (60%). Além disso, há uma tendência para lesões relacionadas ao uso de veículos (25%), especialmente bicicletas e carros.",77
7262,"MINAS GERAIS","PREPARACAO DE COUROS E FABRICACAO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALCADOS","A análise dos acidentes de trabalho no setor ""Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados"" em Minas Gerais revela que os principais agentes de risco são máquinas (maquinário) e veículos rodoviários motorizados. Além disso, é notável a alta frequência de lesões nos membros superiores e mãos, sugerindo uma cultura de trabalho que pode não estar adequada protegendo os trabalhadores dessas áreas do corpo.",27
7325,"MINAS GERAIS","PUBLICIDADE E PESQUISA DE MERCADO","A análise dos acidentes de trabalho no setor ""Publicidade e Pesquisa de Mercado"" em Minas Gerais revela que há um padrão de alta frequência de lesões decorrentes de trânsito (veículos, motos) e máquinas (embalar, serras). Além disso, os dados indicam uma preocupante taxa de lesões nos membros inferiores e articulações, sugerindo que a falta de atenção às condições de segurança no local de trabalho e à adequareza dos veículos utilizados podem estar contribuindo para essa situação.",22
8047,"MINAS GERAIS","TELECOMUNICACOES","A análise dos acidentes de trabalho no setor de telecomunicações em Minas Gerais revela que a maioria dos casos envolve machucados e lesões no corpo humano, com predomínio de afetos nos membros superiores e inferiores. Isso sugere um risco significativo associado ao uso de máquinas e equipamentos móveis ou fixadas em ambiente laboral.",35
7347,"MINAS GERAIS","REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO E DE OBJETOS PESSOAIS E DOMESTICOS","A análise dos acidentes de trabalho no setor de reparação e manutenção de equipamentos de informática e comunicação e objetos pessoais e domésticos, em Minas Gerais, revela que os principais agentes envolvidos nos incidentes são máquinas (38%) e ferramentas manuais (24%), com Lesões imediatas e fraturas sendo as lesões mais frequentes.",10
7357,"MINAS GERAIS","SEGUROS, RESSEGUROS, PREVIDENCIA COMPLEMENTAR E PLANOS DE SAUDE","A análise dos acidentes de trabalho no setor de seguros, resseguros, previdência complementar e planos de saúde em Minas Gerais revela um padrão preocupante de lesões relacionadas ao contato com agentes químicos ou biológicos, como queimaduras e exposição a doenças transmissíveis. Além disso, é destacável a concentração de acidentes em Belo Horizonte e Uberaba, o que sugere um risco elevado para os trabalhadores nesses locais.",21
7455,"MINAS GERAIS","SERVICOS DE ARQUITETURA E ENGENHARIA; TESTES E ANALISES TECNICAS","A análise dos acidentes de trabalho no setor ""Serviços de Arquitetura e Engenharia; Testes e Análises Técnicas"" no estado de Minas Gerais revela que houve uma concentração de lesões em áreas do corpo como o dedo, joelho, perna e crânio, indicando um risco maior para essas regiões. Além disso, a presença de agentes como veículo, fruta e derivados, politriz, lixadora e esmeril - máquina sugere que os acidentes podem estar relacionados à falta de atenção às normas de segurança durante o trabalho ou à inadequação dos equipamentos utilizados.",65
7520,"MINAS GERAIS","SERVICOS DE ASSISTENCIA SOCIAL SEM ALOJAMENTO","A análise dos acidentes de trabalho no setor ""Serviços de Assistência Social sem Alojamento"" em Minas Gerais revela que a maioria das lesões ocorrem por causas típicas, como contusões e esmagamentos superficiais, e são mais frequentes entre as mulheres. Além disso, nota-se um risco elevado de lesões relacionadas à falta de manuseio correto de objetos ou ferramentas, como facas e cadeiras-bancos, o que pode ser mitigado com treinamento e conscientização sobre segurança no trabalho.",33
7553,"MINAS GERAIS","SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS","A análise dos acidentes de trabalho no setor de serviços de escritório e apoio administrativo em Minas Gerais revela que os principais agentes responsáveis pelas lesões são o chão, objetos cortantes ou penetrantes, animais vivos e máquinas (serra e escada móvel ou fixada). Além disso, a maioria dos acidentes é de natureza traumática, com lesões graves como fraturas e luxações em membros inferiores e superiores.",193
7746,"MINAS GERAIS","SERVICOS ESPECIALIZADOS PARA CONSTRUCAO","A análise dos acidentes de trabalho no setor ""Serviços Especializados para Construção"" no estado Minas Gerais revela que o maior risco é a lesão muscular ou óssea, com aproximadamente 60% das ocorrências relacionadas a problemas como distensão e luxação, fratura e contusão. Além disso, a análise também sugere uma tendência para acidentes ocorrerem em áreas urbanas, especialmente em Belo Horizonte, onde há uma concentração de atividades industriais e construtoras.",136
8071,"MINAS GERAIS","TRANSPORTE AEREO","A análise dos acidentes de trabalho no setor ""TRANSPORTE AEREO"" no estado de Minas Gerais revela que a maior parte dos casos envolve homens e lesões relacionadas a trauma físico, como luxações e fraturas. Além disso, é perceptível um risco elevado de acidentes causados por animais vivos ou máquinas, como serras, o que pode ser atribuído à natureza do trabalho no setor de transporte aéreo.",3
8074,"MINAS GERAIS","TRANSPORTE TERRESTRE","A análise dos acidentes de trabalho no setor de transporte terrestre em Minas Gerais revela que o sexo masculino é majoritariamente afetado, com aproximadamente 85% dos casos registrados. Além disso, a lesão mais comum foi a fratura, seguida de lesões múltiplas e luxações, o que sugere um risco significativo associado à atividade manual e ao uso de máquinas pesadas no setor.",300
7882,"MINAS GERAIS","SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS","A análise dos acidentes de trabalho no setor ""Serviços para Edifícios e Atividades Paisagísticas"" no estado de Minas Gerais revela um padrão de lesões relacionadas ao uso de equipamentos e máquinas, como geradores elétricos, veículos e ferramentas manuais. Além disso, há uma tendência para lesões nos membros inferiores, especialmente joelhos e pernas, o que sugere a necessidade de maior atenção à segurança no ambiente de trabalho.",154
8374,"PARANÁ","ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL","Baseado nos dados, é possível perceber que o setor de Administração Pública, Defesa e Segurança Social no estado do Paraná apresenta um padrão significativo de lesões relacionadas a quedas e colisões, especialmente na região dos membros superiores e inferiores. Além disso, há uma preocupante frequência de lesões por agente viva (ou seja, lesões infligidas por outras pessoas), o que sugere a necessidade de implementar medidas de prevenção e controle mais eficazes para minimizar esses riscos.",145
8610,"PARANÁ","ALIMENTACAO","A análise dos acidentes de trabalho no setor de alimentação em Paraná revela que a maioria das lesões envolveu mãos e membros superiores, com uma tendência para ferimentos por corte, laceração ou esmagamento. Além disso, nota-se uma alta frequência de lesões relacionadas à manipulação de materiais perigosos (sucata, entulho, residuo) e uso de máquinas e equipamentos (escada móvel, caldeira, vaso sob pressão).",218
8519,"PARANÁ","AGENCIAS DE VIAGENS, OPERADORES TURISTICOS E SERVICOS DE RESERVAS","A análise dos acidentes de trabalho no setor ""AGENCIAS DE VIAGENS, OPERADORES TURISTICOS E SERVICOS DE RESERVAS"" no estado do Paraná revela que o risco mais frequente é a lesão por distensão muscular ou esqueletomuscular (34% dos casos), especialmente na parte inferior da perna e no tornozelo. Isso sugere uma necessidade de treinamento e atenção especializada para os trabalhadores em relação à prevenção de lesões musculares e esqueléticas relacionadas ao trabalho.",1
8520,"PARANÁ","AGRICULTURA, PECUARIA E SERVICOS RELACIONADOS","A análise dos acidentes de trabalho no setor de agricultura, pecuária e serviços relacionados no estado do Paraná revela um padrão de lesões mais comuns na parte superior do corpo, como dedos, mão e crânio. Além disso, foi identificada uma elevada frequência de acidentes causados por agentes manualmente utilizados, como ferramentas e animais vivos, o que sugere a necessidade de maior atenção à segurança e ao uso correto dessas ferramentas em locais rurais.",75
